Date,BVN,ETH-USD,GLD,PEN,SCCO
2007-03-13,13.65999984741211,,63.720001220703125,,21.333332061767578
2007-03-14,13.819999694824219,,63.939998626708984,,22.01333236694336
2007-03-15,14.170000076293945,,63.97999954223633,,22.65999984741211
2007-03-16,14.484999656677246,,64.62000274658203,,22.39666748046875
2007-03-19,14.885000228881836,,64.73999786376953,,23.343332290649414
2007-03-20,14.90999984741211,,65.2699966430664,,23.416667938232422
2007-03-21,14.789999961853027,,65.81999969482422,,24.05666732788086
2007-03-22,14.850000381469727,,65.76000213623047,,23.81333351135254
2007-03-23,14.975000381469727,,65.1500015258789,,23.573333740234375
2007-03-26,14.994999885559082,,65.83999633789062,,23.71666717529297
2007-03-27,14.895000457763672,,65.69999694824219,,23.996667861938477
2007-03-28,14.725000381469727,,66.05000305175781,,23.64666748046875
2007-03-29,14.829999923706055,,65.6500015258789,,23.85333251953125
2007-03-30,14.975000381469727,,65.73999786376953,,23.886667251586914
2007-04-02,15.1899995803833,,65.8499984741211,,24.213333129882812
2007-04-03,15.484999656677246,,65.83000183105469,,25.030000686645508
2007-04-04,15.630000114440918,,66.80999755859375,,24.996667861938477
2007-04-05,15.635000228881836,,66.86000061035156,,24.953332901000977
2007-04-09,15.520000457763672,,66.52999877929688,,25.343332290649414
2007-04-10,15.65999984741211,,67.16000366210938,,25.89666748046875
2007-04-11,15.489999771118164,,67.08000183105469,,25.96666717529297
2007-04-12,15.505000114440918,,66.98999786376953,,25.916667938232422
2007-04-13,15.979999542236328,,67.83999633789062,,26.17333221435547
2007-04-16,16.424999237060547,,68.4000015258789,,26.110000610351562
2007-04-17,17.239999771118164,,68.0,,26.69333267211914
2007-04-18,16.969999313354492,,68.37999725341797,,26.503332138061523
2007-04-19,16.670000076293945,,67.52999877929688,,26.35333251953125
2007-04-20,16.969999313354492,,68.69999694824219,,27.126667022705078
2007-04-23,16.934999465942383,,68.26000213623047,,27.94333267211914
2007-04-24,16.700000762939453,,67.7300033569336,,27.616666793823242
2007-04-25,16.65999984741211,,67.88999938964844,,27.81999969482422
2007-04-26,16.440000534057617,,66.87000274658203,,27.226667404174805
2007-04-27,16.424999237060547,,67.55999755859375,,27.42333221435547
2007-04-30,16.290000915527344,,67.08999633789062,,26.766666412353516
2007-05-01,16.100000381469727,,66.69000244140625,,26.260000228881836
2007-05-02,16.889999389648438,,66.66000366210938,,26.81999969482422
2007-05-03,17.0049991607666,,67.48999786376953,,27.25666618347168
2007-05-04,16.684999465942383,,68.19000244140625,,28.053333282470703
2007-05-07,16.985000610351562,,68.25,,28.496667861938477
2007-05-08,17.34000015258789,,67.87999725341797,,28.719999313354492
2007-05-09,17.475000381469727,,67.44999694824219,,29.75666618347168
2007-05-10,17.309999465942383,,66.0,,29.833332061767578
2007-05-11,17.299999237060547,,66.44999694824219,,30.086666107177734
2007-05-14,16.635000228881836,,66.27999877929688,,28.8799991607666
2007-05-15,16.30500030517578,,66.54000091552734,,28.733333587646484
2007-05-16,16.235000610351562,,65.5999984741211,,28.71666717529297
2007-05-17,16.315000534057617,,65.05999755859375,,28.446666717529297
2007-05-18,16.545000076293945,,65.5199966430664,,28.363332748413086
2007-05-21,16.5,,65.66999816894531,,28.700000762939453
2007-05-22,16.19499969482422,,65.19999694824219,,28.559999465942383
2007-05-23,16.510000228881836,,65.54000091552734,,28.803333282470703
2007-05-24,15.960000038146973,,64.75,,28.239999771118164
2007-05-25,16.25,,64.94000244140625,,28.85333251953125
2007-05-29,16.104999542236328,,65.06999969482422,,28.906667709350586
2007-05-30,15.8100004196167,,64.72000122070312,,28.959999084472656
2007-05-31,16.764999389648438,,65.54000091552734,,29.559999465942383
2007-06-01,17.200000762939453,,66.44000244140625,,31.116666793823242
2007-06-04,17.229999542236328,,66.54000091552734,,30.8799991607666
2007-06-05,16.889999389648438,,66.37000274658203,,30.57666778564453
2007-06-06,16.969999313354492,,66.41000366210938,,30.40333366394043
2007-06-07,16.575000762939453,,65.26000213623047,,29.8700008392334
2007-06-08,16.825000762939453,,64.22000122070312,,29.316667556762695
2007-06-11,16.739999771118164,,64.69999694824219,,30.260000228881836
2007-06-12,16.274999618530273,,64.0999984741211,,30.610000610351562
2007-06-13,17.225000381469727,,64.52999877929688,,31.02666664123535
2007-06-14,17.280000686645508,,64.5999984741211,,31.123332977294922
2007-06-15,17.489999771118164,,64.8499984741211,,31.17333221435547
2007-06-18,17.770000457763672,,64.94999694824219,,31.426666259765625
2007-06-19,18.420000076293945,,65.4800033569336,,31.48666763305664
2007-06-20,17.80500030517578,,64.70999908447266,,31.036666870117188
2007-06-21,18.270000457763672,,64.55999755859375,,31.453332901000977
2007-06-22,17.795000076293945,,64.77999877929688,,31.536666870117188
2007-06-25,18.010000228881836,,64.43000030517578,,31.81333351135254
2007-06-26,17.809999465942383,,63.619998931884766,,30.98666763305664
2007-06-27,18.155000686645508,,63.66999816894531,,30.15999984741211
2007-06-28,18.43000030517578,,64.26000213623047,,31.09666633605957
2007-06-29,18.729999542236328,,64.2699966430664,,31.420000076293945
2007-07-02,19.764999389648438,,65.0199966430664,,32.8033332824707
2007-07-03,19.520000457763672,,64.73999786376953,,32.53333282470703
2007-07-05,19.360000610351562,,64.41999816894531,,33.44333267211914
2007-07-06,20.15999984741211,,64.95999908447266,,33.97666549682617
2007-07-09,20.350000381469727,,65.37999725341797,,34.44333267211914
2007-07-10,19.479999542236328,,65.61000061035156,,34.380001068115234
2007-07-11,19.65999984741211,,65.44000244140625,,35.119998931884766
2007-07-12,20.475000381469727,,66.0199966430664,,36.34000015258789
2007-07-13,20.579999923706055,,66.02999877929688,,36.7400016784668
2007-07-16,20.719999313354492,,65.81999969482422,,36.529998779296875
2007-07-17,20.645000457763672,,65.75,,36.823333740234375
2007-07-18,21.389999389648438,,66.62000274658203,,36.936668395996094
2007-07-19,21.709999084472656,,67.01000213623047,,37.22999954223633
2007-07-20,21.7450008392334,,67.58000183105469,,37.5099983215332
2007-07-23,21.799999237060547,,67.47000122070312,,38.336666107177734
2007-07-24,21.40999984741211,,67.47000122070312,,37.5533332824707
2007-07-25,20.950000762939453,,66.9000015258789,,38.133331298828125
2007-07-26,20.510000228881836,,65.6500015258789,,37.46333312988281
2007-07-27,19.399999618530273,,65.41000366210938,,36.3466682434082
2007-07-30,19.815000534057617,,65.7699966430664,,37.33000183105469
2007-07-31,19.954999923706055,,65.79000091552734,,37.56999969482422
2007-08-01,19.719999313354492,,65.93000030517578,,36.09333419799805
2007-08-02,20.020000457763672,,65.88999938964844,,35.663333892822266
2007-08-03,19.71500015258789,,66.69000244140625,,33.78666687011719
2007-08-06,18.81999969482422,,66.5199966430664,,33.12333297729492
2007-08-07,19.200000762939453,,66.4800033569336,,34.313331604003906
2007-08-08,19.704999923706055,,66.7699966430664,,35.59000015258789
2007-08-09,19.655000686645508,,65.45999908447266,,33.51333236694336
2007-08-10,19.190000534057617,,66.56999969482422,,32.3466682434082
2007-08-13,19.1200008392334,,66.26000213623047,,33.75
2007-08-14,18.950000762939453,,66.29000091552734,,31.6299991607666
2007-08-15,17.760000228881836,,66.12999725341797,,29.559999465942383
2007-08-16,16.78499984741211,,64.68000030517578,,28.18000030517578
2007-08-17,17.920000076293945,,65.01000213623047,,30.209999084472656
2007-08-20,17.780000686645508,,65.12000274658203,,30.446666717529297
2007-08-21,17.815000534057617,,65.06999969482422,,31.733333587646484
2007-08-22,19.024999618530273,,65.4000015258789,,33.04666519165039
2007-08-23,18.6200008392334,,65.30999755859375,,32.810001373291016
2007-08-24,19.020000457763672,,66.11000061035156,,34.1533317565918
2007-08-27,18.979999542236328,,65.9800033569336,,34.540000915527344
2007-08-28,18.2450008392334,,65.58999633789062,,32.959999084472656
2007-08-29,18.55500030517578,,66.06999969482422,,34.25666809082031
2007-08-30,18.405000686645508,,65.80000305175781,,34.41666793823242
2007-08-31,19.114999771118164,,66.5199966430664,,35.08333206176758
2007-09-04,19.315000534057617,,67.44000244140625,,36.0099983215332
2007-09-05,19.290000915527344,,67.55999755859375,,36.08000183105469
2007-09-06,21.565000534057617,,68.86000061035156,,36.75
2007-09-07,21.204999923706055,,69.38999938964844,,34.883331298828125
2007-09-10,20.229999542236328,,69.62000274658203,,34.900001525878906
2007-09-11,20.950000762939453,,70.5199966430664,,36.209999084472656
2007-09-12,21.010000228881836,,70.45999908447266,,36.27000045776367
2007-09-13,21.65999984741211,,70.08000183105469,,36.24333190917969
2007-09-14,21.3700008392334,,69.98999786376953,,36.723331451416016
2007-09-17,21.15999984741211,,70.97000122070312,,36.38666534423828
2007-09-18,22.514999389648438,,71.69999694824219,,38.176666259765625
2007-09-19,24.229999542236328,,71.43000030517578,,38.5966682434082
2007-09-20,23.8799991607666,,72.72000122070312,,39.36000061035156
2007-09-21,22.940000534057617,,72.33999633789062,,39.98666763305664
2007-09-24,23.145000457763672,,72.27999877929688,,41.21333312988281
2007-09-25,23.65999984741211,,72.33000183105469,,40.83333206176758
2007-09-26,23.7450008392334,,72.0,,40.663333892822266
2007-09-27,25.1200008392334,,72.69999694824219,,41.723331451416016
2007-09-28,23.889999389648438,,73.51000213623047,,41.276668548583984
2007-10-01,24.934999465942383,,73.9000015258789,,42.599998474121094
2007-10-02,24.155000686645508,,72.3499984741211,,42.58333206176758
2007-10-03,23.219999313354492,,71.9000015258789,,41.753334045410156
2007-10-04,23.809999465942383,,72.87000274658203,,41.163333892822266
2007-10-05,24.31999969482422,,73.4000015258789,,41.57666778564453
2007-10-08,24.44499969482422,,72.52999877929688,,41.5
2007-10-09,24.854999542236328,,73.08999633789062,,42.96666717529297
2007-10-10,25.25,,73.36000061035156,,45.1533317565918
2007-10-11,25.649999618530273,,73.91000366210938,,45.50666809082031
2007-10-12,26.584999084472656,,74.58999633789062,,45.94333267211914
2007-10-15,27.344999313354492,,75.13999938964844,,45.04666519165039
2007-10-16,26.354999542236328,,75.12000274658203,,44.616668701171875
2007-10-17,25.700000762939453,,74.5,,44.366668701171875
2007-10-18,26.530000686645508,,76.0,,44.71666717529297
2007-10-19,26.225000381469727,,75.69999694824219,,43.733333587646484
2007-10-22,25.510000228881836,,74.5999984741211,,43.266666412353516
2007-10-23,26.25,,75.2300033569336,,45.2400016784668
2007-10-24,25.954999923706055,,75.5199966430664,,44.08333206176758
2007-10-25,25.78499984741211,,76.02999877929688,,43.956668853759766
2007-10-26,26.420000076293945,,77.69000244140625,,45.52333450317383
2007-10-29,27.635000228881836,,78.12000274658203,,47.116668701171875
2007-10-30,27.875,,77.3499984741211,,45.67333221435547
2007-10-31,28.704999923706055,,78.62000274658203,,46.56666564941406
2007-11-01,28.375,,77.93000030517578,,44.63999938964844
2007-11-02,28.8799991607666,,79.83000183105469,,44.206668853759766
2007-11-05,29.06999969482422,,79.75,,41.04999923706055
2007-11-06,30.469999313354492,,81.43000030517578,,43.63666534423828
2007-11-07,30.450000762939453,,82.23999786376953,,41.209999084472656
2007-11-08,30.5,,82.2300033569336,,40.473331451416016
2007-11-09,30.020000457763672,,82.18000030517578,,38.02333450317383
2007-11-12,27.610000610351562,,78.30000305175781,,34.33333206176758
2007-11-13,28.264999389648438,,79.12000274658203,,36.78333282470703
2007-11-14,28.635000228881836,,80.27999877929688,,38.073333740234375
2007-11-15,28.065000534057617,,77.94999694824219,,35.75
2007-11-16,28.0,,77.75,,36.68333435058594
2007-11-19,26.19499969482422,,77.23999786376953,,34.00666809082031
2007-11-20,26.69499969482422,,79.47000122070312,,35.33000183105469
2007-11-21,26.68000030517578,,79.36000061035156,,33.400001525878906
2007-11-23,27.389999389648438,,81.25,,34.733333587646484
2007-11-26,27.229999542236328,,81.30000305175781,,33.66666793823242
2007-11-27,27.184999465942383,,80.0999984741211,,32.96666717529297
2007-11-28,29.290000915527344,,79.56999969482422,,35.65999984741211
2007-11-29,29.235000610351562,,78.27999877929688,,36.606666564941406
2007-11-30,27.915000915527344,,77.31999969482422,,36.883331298828125
2007-12-03,27.940000534057617,,78.27999877929688,,36.439998626708984
2007-12-04,27.770000457763672,,79.4000015258789,,35.336666107177734
2007-12-05,27.114999771118164,,78.62999725341797,,36.279998779296875
2007-12-06,27.915000915527344,,79.37000274658203,,37.06999969482422
2007-12-07,27.584999084472656,,78.5999984741211,,39.22666549682617
2007-12-10,28.084999084472656,,80.0,,38.810001373291016
2007-12-11,26.93000030517578,,78.83999633789062,,36.676666259765625
2007-12-12,28.75,,80.48999786376953,,37.5966682434082
2007-12-13,27.889999389648438,,78.5,,36.473331451416016
2007-12-14,27.110000610351562,,78.5199966430664,,35.060001373291016
2007-12-17,25.5,,78.12999725341797,,33.56666564941406
2007-12-18,26.049999237060547,,79.25,,33.71333312988281
2007-12-19,26.350000381469727,,79.23999786376953,,34.08000183105469
2007-12-20,26.510000228881836,,78.66999816894531,,34.73666763305664
2007-12-21,26.885000228881836,,80.0999984741211,,35.25666809082031
2007-12-24,26.950000762939453,,80.13999938964844,,36.71333312988281
2007-12-26,27.459999084472656,,81.5199966430664,,36.26333236694336
2007-12-27,28.309999465942383,,81.55999755859375,,35.5533332824707
2007-12-28,29.584999084472656,,83.0,,35.253334045410156
2007-12-31,28.299999237060547,,82.45999908447266,,35.043331146240234
2008-01-02,30.440000534057617,,84.86000061035156,,35.529998779296875
2008-01-03,31.610000610351562,,85.56999969482422,,36.25
2008-01-04,31.325000762939453,,85.12999725341797,,34.66666793823242
2008-01-07,31.774999618530273,,84.7699966430664,,33.53666687011719
2008-01-08,31.415000915527344,,86.77999877929688,,33.310001373291016
2008-01-09,32.369998931884766,,86.55000305175781,,32.94333267211914
2008-01-10,32.380001068115234,,88.25,,32.75666809082031
2008-01-11,34.02000045776367,,88.58000183105469,,31.976667404174805
2008-01-14,34.06999969482422,,89.54000091552734,,33.09000015258789
2008-01-15,33.31999969482422,,87.98999786376953,,31.52666664123535
2008-01-16,31.6299991607666,,86.69999694824219,,29.343332290649414
2008-01-17,30.329999923706055,,86.5,,27.516666412353516
2008-01-18,30.795000076293945,,87.41999816894531,,27.97333335876465
2008-01-22,30.434999465942383,,88.16999816894531,,26.94333267211914
2008-01-23,29.489999771118164,,87.88999938964844,,26.71666717529297
2008-01-24,30.3700008392334,,90.08000183105469,,28.329999923706055
2008-01-25,32.0,,90.30000305175781,,29.093332290649414
2008-01-28,32.97999954223633,,91.75,,28.696666717529297
2008-01-29,32.70500183105469,,91.1500015258789,,29.733333587646484
2008-01-30,32.69499969482422,,92.05999755859375,,30.75666618347168
2008-01-31,33.51499938964844,,91.4000015258789,,31.34000015258789
2008-02-01,32.78499984741211,,89.3499984741211,,32.766666412353516
2008-02-04,32.43000030517578,,89.0999984741211,,32.813331604003906
2008-02-05,31.575000762939453,,87.68000030517578,,31.15999984741211
2008-02-06,31.649999618530273,,88.94999694824219,,30.39666748046875
2008-02-07,33.599998474121094,,89.8499984741211,,30.73666763305664
2008-02-08,35.790000915527344,,91.0,,31.84000015258789
2008-02-11,34.66999816894531,,91.33000183105469,,33.33000183105469
2008-02-12,34.33000183105469,,89.33000183105469,,33.42333221435547
2008-02-13,34.939998626708984,,89.44000244140625,,33.8466682434082
2008-02-14,34.54999923706055,,89.70999908447266,,33.53666687011719
2008-02-15,33.92499923706055,,89.1500015258789,,33.79666519165039
2008-02-19,35.09000015258789,,91.58000183105469,,36.29666519165039
2008-02-20,36.5,,93.23999786376953,,37.723331451416016
2008-02-21,35.96500015258789,,93.25,,38.15666580200195
2008-02-22,36.3849983215332,,93.38999938964844,,38.11333465576172
2008-02-25,36.400001525878906,,92.73999786376953,,38.133331298828125
2008-02-26,36.27000045776367,,93.70999908447266,,37.813331604003906
2008-02-27,37.26499938964844,,94.77999877929688,,38.650001525878906
2008-02-28,38.64500045776367,,95.98999786376953,,39.79999923706055
2008-02-29,38.01499938964844,,96.18000030517578,,38.03666687011719
2008-03-03,38.439998626708984,,97.23999786376953,,38.29666519165039
2008-03-04,37.65999984741211,,95.18000030517578,,35.6966667175293
2008-03-05,38.54999923706055,,97.72000122070312,,37.45333480834961
2008-03-06,39.14500045776367,,96.5,,37.66666793823242
2008-03-07,37.8849983215332,,96.08999633789062,,37.55666732788086
2008-03-10,37.09000015258789,,95.87000274658203,,35.46333312988281
2008-03-11,38.83000183105469,,95.98999786376953,,37.54999923706055
2008-03-12,39.48500061035156,,97.01000213623047,,37.36000061035156
2008-03-13,40.17499923706055,,98.33999633789062,,37.186668395996094
2008-03-14,41.95500183105469,,98.70999908447266,,36.28666687011719
2008-03-17,40.40999984741211,,99.16999816894531,,34.06666564941406
2008-03-18,39.69499969482422,,96.5,,35.66999816894531
2008-03-19,35.584999084472656,,93.04000091552734,,33.1533317565918
2008-03-20,33.71500015258789,,89.91000366210938,,33.233333587646484
2008-03-24,32.47999954223633,,90.0999984741211,,33.95333480834961
2008-03-25,34.64500045776367,,92.7300033569336,,34.67333221435547
2008-03-26,36.375,,93.80000305175781,,35.436668395996094
2008-03-27,36.82500076293945,,93.45999908447266,,35.4900016784668
2008-03-28,35.439998626708984,,91.87999725341797,,34.71666717529297
2008-03-31,34.25,,90.41000366210938,,34.61000061035156
2008-04-01,33.44499969482422,,86.86000061035156,,35.3466682434082
2008-04-02,34.10499954223633,,89.2699966430664,,36.59333419799805
2008-04-03,33.904998779296875,,89.41999816894531,,37.7400016784668
2008-04-04,35.064998626708984,,90.25,,39.13666534423828
2008-04-07,35.994998931884766,,91.16999816894531,,38.650001525878906
2008-04-08,34.595001220703125,,90.3499984741211,,39.20000076293945
2008-04-09,35.0,,92.29000091552734,,39.189998626708984
2008-04-10,34.70000076293945,,91.7699966430664,,39.003334045410156
2008-04-11,34.375,,91.30000305175781,,38.233333587646484
2008-04-14,34.290000915527344,,91.11000061035156,,38.13999938964844
2008-04-15,35.189998626708984,,91.66000366210938,,38.529998779296875
2008-04-16,36.79999923706055,,93.2699966430664,,40.36333465576172
2008-04-17,37.189998626708984,,92.55999755859375,,39.53666687011719
2008-04-18,35.3849983215332,,90.62000274658203,,39.766666412353516
2008-04-21,34.88999938964844,,90.25,,40.65999984741211
2008-04-22,34.584999084472656,,90.2699966430664,,41.336666107177734
2008-04-23,33.869998931884766,,89.22000122070312,,40.8466682434082
2008-04-24,30.934999465942383,,87.22000122070312,,39.253334045410156
2008-04-25,31.799999237060547,,87.2699966430664,,40.41666793823242
2008-04-28,31.665000915527344,,87.69000244140625,,38.849998474121094
2008-04-29,31.96500015258789,,85.80999755859375,,37.176666259765625
2008-04-30,31.28499984741211,,86.6500015258789,,38.253334045410156
2008-05-01,29.989999771118164,,83.98999786376953,,36.65666580200195
2008-05-02,30.229999542236328,,84.58000183105469,,38.33333206176758
2008-05-05,31.7450008392334,,86.2699966430664,,39.56999969482422
2008-05-06,32.415000915527344,,86.62999725341797,,39.45000076293945
2008-05-07,32.94499969482422,,85.81999969482422,,38.563331604003906
2008-05-08,32.95000076293945,,87.23999786376953,,38.72666549682617
2008-05-09,32.23500061035156,,87.41999816894531,,37.220001220703125
2008-05-12,32.209999084472656,,86.98999786376953,,36.723331451416016
2008-05-13,31.649999618530273,,85.38999938964844,,36.77333450317383
2008-05-14,31.100000381469727,,85.19999694824219,,35.973331451416016
2008-05-15,31.649999618530273,,87.0,,37.65999984741211
2008-05-16,33.189998626708984,,89.0999984741211,,38.78333282470703
2008-05-19,33.46500015258789,,89.38999938964844,,37.52000045776367
2008-05-20,33.78499984741211,,90.9000015258789,,36.973331451416016
2008-05-21,33.564998626708984,,91.95999908447266,,35.88666534423828
2008-05-22,33.130001068115234,,90.9800033569336,,36.40666580200195
2008-05-23,32.5099983215332,,91.2300033569336,,36.06666564941406
2008-05-27,32.30500030517578,,89.36000061035156,,35.209999084472656
2008-05-28,33.005001068115234,,89.13999938964844,,36.21333312988281
2008-05-29,32.31999969482422,,86.51000213623047,,35.56999969482422
2008-05-30,32.900001525878906,,87.44999694824219,,36.74333190917969
2008-06-02,34.459999084472656,,87.95999908447266,,36.58333206176758
2008-06-03,33.724998474121094,,86.87999725341797,,35.62333297729492
2008-06-04,33.2400016784668,,86.6500015258789,,35.119998931884766
2008-06-05,34.095001220703125,,86.44999694824219,,36.516666412353516
2008-06-06,34.90999984741211,,89.05999755859375,,36.456668853759766
2008-06-09,33.650001525878906,,87.98999786376953,,37.32666778564453
2008-06-10,30.93000030517578,,85.55000305175781,,35.9466667175293
2008-06-11,30.71500015258789,,87.0199966430664,,34.87333297729492
2008-06-12,30.479999542236328,,85.5999984741211,,33.766666412353516
2008-06-13,31.014999389648438,,85.83000183105469,,34.65999984741211
2008-06-16,31.209999084472656,,87.01000213623047,,34.9466667175293
2008-06-17,31.829999923706055,,87.25,,34.70333480834961
2008-06-18,31.5,,88.27999877929688,,34.41999816894531
2008-06-19,30.885000228881836,,88.41999816894531,,35.09000015258789
2008-06-20,30.69499969482422,,88.94999694824219,,36.293331146240234
2008-06-23,30.03499984741211,,87.08999633789062,,37.516666412353516
2008-06-24,29.989999771118164,,87.47000122070312,,36.52333450317383
2008-06-25,30.104999542236328,,87.41999816894531,,36.956668853759766
2008-06-26,30.885000228881836,,90.61000061035156,,36.189998626708984
2008-06-27,32.220001220703125,,91.47000122070312,,36.279998779296875
2008-06-30,32.685001373291016,,91.4000015258789,,35.543331146240234
2008-07-01,33.0,,92.66000366210938,,35.6966667175293
2008-07-02,32.29999923706055,,93.16999816894531,,33.8466682434082
2008-07-03,31.190000534057617,,92.05999755859375,,33.650001525878906
2008-07-07,31.350000381469727,,91.2300033569336,,33.4033317565918
2008-07-08,30.565000534057617,,90.86000061035156,,32.59333419799805
2008-07-09,30.0,,91.5,,33.029998779296875
2008-07-10,30.59000015258789,,93.52999877929688,,33.459999084472656
2008-07-11,31.614999771118164,,95.16000366210938,,33.13999938964844
2008-07-14,32.974998474121094,,95.91000366210938,,32.91999816894531
2008-07-15,32.76499938964844,,96.16999816894531,,31.860000610351562
2008-07-16,32.27000045776367,,94.44000244140625,,31.489999771118164
2008-07-17,32.154998779296875,,94.22000122070312,,31.020000457763672
2008-07-18,32.915000915527344,,94.16999816894531,,30.06999969482422
2008-07-21,33.959999084472656,,95.12000274658203,,31.079999923706055
2008-07-22,32.599998474121094,,93.05999755859375,,30.020000457763672
2008-07-23,30.780000686645508,,90.56999969482422,,29.1200008392334
2008-07-24,29.8799991607666,,91.33000183105469,,27.5
2008-07-25,30.950000762939453,,91.69000244140625,,28.260000228881836
2008-07-28,29.899999618530273,,91.7300033569336,,27.290000915527344
2008-07-29,28.81999969482422,,90.58999633789062,,27.56999969482422
2008-07-30,27.610000610351562,,89.5199966430664,,28.65999984741211
2008-07-31,26.90999984741211,,90.08000183105469,,27.780000686645508
2008-08-01,25.780000686645508,,89.56999969482422,,25.969999313354492
2008-08-04,24.25,,88.13999938964844,,23.950000762939453
2008-08-05,23.530000686645508,,86.08000183105469,,25.040000915527344
2008-08-06,23.6200008392334,,86.63999938964844,,25.1299991607666
2008-08-07,22.719999313354492,,86.08999633789062,,24.229999542236328
2008-08-08,21.780000686645508,,84.43000030517578,,23.639999389648438
2008-08-11,20.899999618530273,,81.12999725341797,,22.719999313354492
2008-08-12,21.309999465942383,,80.5199966430664,,22.68000030517578
2008-08-13,22.530000686645508,,81.55999755859375,,24.489999771118164
2008-08-14,21.670000076293945,,79.3499984741211,,24.0
2008-08-15,21.15999984741211,,77.62999725341797,,23.790000915527344
2008-08-18,21.520000457763672,,78.80000305175781,,23.360000610351562
2008-08-19,22.760000228881836,,80.43000030517578,,23.510000228881836
2008-08-20,22.1200008392334,,80.05999755859375,,24.549999237060547
2008-08-21,23.329999923706055,,82.30000305175781,,26.299999237060547
2008-08-22,22.40999984741211,,81.08000183105469,,25.3700008392334
2008-08-25,22.15999984741211,,80.93000030517578,,24.979999542236328
2008-08-26,22.0,,81.2300033569336,,25.5
2008-08-27,22.889999389648438,,81.36000061035156,,26.170000076293945
2008-08-28,23.40999984741211,,82.18000030517578,,26.229999542236328
2008-08-29,23.200000762939453,,81.70999908447266,,25.530000686645508
2008-09-02,21.639999389648438,,79.19999694824219,,24.690000534057617
2008-09-03,20.530000686645508,,78.88999938964844,,24.1299991607666
2008-09-04,19.440000534057617,,78.38999938964844,,22.770000457763672
2008-09-05,19.0,,78.9800033569336,,22.309999465942383
2008-09-08,18.1299991607666,,78.86000061035156,,21.239999771118164
2008-09-09,16.440000534057617,,76.48999786376953,,19.84000015258789
2008-09-10,17.049999237060547,,74.22000122070312,,20.110000610351562
2008-09-11,16.149999618530273,,73.08000183105469,,20.65999984741211
2008-09-12,17.790000915527344,,75.55000305175781,,22.6299991607666
2008-09-15,17.399999618530273,,77.55999755859375,,21.049999237060547
2008-09-16,18.600000381469727,,76.79000091552734,,21.729999542236328
2008-09-17,19.860000610351562,,85.45999908447266,,20.389999389648438
2008-09-18,21.239999771118164,,82.80000305175781,,22.040000915527344
2008-09-19,24.34000015258789,,85.9800033569336,,26.030000686645508
2008-09-22,24.399999618530273,,89.18000030517578,,24.399999618530273
2008-09-23,23.8700008392334,,88.31999969482422,,22.56999969482422
2008-09-24,23.3799991607666,,86.70999908447266,,22.469999313354492
2008-09-25,23.59000015258789,,86.44999694824219,,22.770000457763672
2008-09-26,23.299999237060547,,86.63999938964844,,21.770000457763672
2008-09-29,22.860000610351562,,89.56999969482422,,18.719999313354492
2008-09-30,23.479999542236328,,85.06999969482422,,19.079999923706055
2008-10-01,23.829999923706055,,85.97000122070312,,18.3700008392334
2008-10-02,20.760000228881836,,82.33000183105469,,15.630000114440918
2008-10-03,20.8700008392334,,82.58999633789062,,15.600000381469727
2008-10-06,20.780000686645508,,84.27999877929688,,14.829999923706055
2008-10-07,19.940000534057617,,87.2699966430664,,12.699999809265137
2008-10-08,22.3799991607666,,89.41999816894531,,12.8100004196167
2008-10-09,20.5,,89.9000015258789,,11.699999809265137
2008-10-10,17.969999313354492,,83.22000122070312,,11.359999656677246
2008-10-13,19.270000457763672,,81.98999786376953,,14.670000076293945
2008-10-14,19.43000030517578,,82.19999694824219,,14.40999984741211
2008-10-15,16.219999313354492,,83.30999755859375,,11.5
2008-10-16,14.699999809265137,,79.29000091552734,,12.069999694824219
2008-10-17,14.550000190734863,,77.20999908447266,,11.760000228881836
2008-10-20,15.989999771118164,,78.5,,12.8100004196167
2008-10-21,14.600000381469727,,76.02999877929688,,12.0
2008-10-22,12.65999984741211,,71.70999908447266,,10.850000381469727
2008-10-23,10.460000038146973,,70.6500015258789,,10.369999885559082
2008-10-24,11.15999984741211,,72.20999908447266,,10.3100004196167
2008-10-27,9.819999694824219,,72.18000030517578,,9.84000015258789
2008-10-28,10.4399995803833,,73.79000091552734,,11.75
2008-10-29,11.5600004196167,,74.0,,13.350000381469727
2008-10-30,12.279999732971191,,72.70999908447266,,14.420000076293945
2008-10-31,12.640000343322754,,71.33999633789062,,14.5600004196167
2008-11-03,12.979999542236328,,71.0999984741211,,14.930000305175781
2008-11-04,15.0,,75.4800033569336,,16.770000457763672
2008-11-05,14.430000305175781,,72.80000305175781,,15.220000267028809
2008-11-06,12.369999885559082,,72.22000122070312,,13.760000228881836
2008-11-07,13.329999923706055,,72.5,,14.40999984741211
2008-11-10,14.420000076293945,,73.58000183105469,,14.800000190734863
2008-11-11,13.829999923706055,,72.05000305175781,,14.079999923706055
2008-11-12,12.3100004196167,,70.0,,12.800000190734863
2008-11-13,14.579999923706055,,72.1500015258789,,15.119999885559082
2008-11-14,13.029999732971191,,73.30000305175781,,13.140000343322754
2008-11-17,12.270000457763672,,72.6500015258789,,12.100000381469727
2008-11-18,11.949999809265137,,72.51000213623047,,11.59000015258789
2008-11-19,11.84000015258789,,72.26000213623047,,10.199999809265137
2008-11-20,11.300000190734863,,73.44999694824219,,9.1899995803833
2008-11-21,12.720000267028809,,78.8499984741211,,10.829999923706055
